"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Title 1","Title 1 Length","Title 1 Pixel Width","Meta Description 1","Meta Description 1 Length","Meta Description 1 Pixel Width","Meta Description 2","Meta Description 2 Length","Meta Description 2 Pixel Width","Meta Keywords 1","Meta Keywords 1 Length","H1-1","H1-1 Length","H1-2","H1-2 Length","H2-1","H2-1 Length","H2-2","H2-2 Length","Meta Robots 1","X-Robots-Tag 1","Meta Refresh 1","Canonical Link Element 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","amphtml Link Element","Size (Bytes)","Transferred (Bytes)","Total Transferred (Bytes)","CO2 (mg)","Carbon Rating","Word Count","Sentence Count","Average Words Per Sentence","Flesch Reading Ease Score","Readability","Text Ratio","Crawl Depth","Folder Depth","Link Score","Inlinks","Unique Inlinks","Unique JS Inlinks","% of Total","Outlinks","Unique Outlinks","Unique JS Outlinks","External Outlinks","Unique External Outlinks","Unique External JS Outlinks","Closest Near Duplicate Match","No. Near Duplicates","Spelling Errors","Grammar Errors","Hash","Response Time","Last Modified","Redirect URL","Redirect Type","Cookies","Language","HTTP Version","Mobile Alternate Link","Closest Semantically Similar Address","Semantic Similarity Score","No. Semantically Similar","Semantic Relevance Score","URL Encoded Address","Crawl Timestamp"
"https://heartlandk9s.org/wp-content/uploads/2021/03/Screenshot_20230206-202734_Video-Player.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","603527","603527","603527","89.443","","0","","","","","0.000","2","4","","1","1","0","5.260","0","0","0","0","0","0","","","","","","0.255","Tue, 07 Feb 2023 16:15:25 GMT","","","","","1.1","","","","","","https://heartlandk9s.org/wp-content/uploads/2021/03/Screenshot_20230206-202734_Video-Player.jpg","2026-09-13 10:31:58"
"https://heartlandk9s.org/wp-content/uploads/2021/03/DSC0206-scaled.jpeg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","506663","506663","506663","75.087","","0","","","","","0.000","2","4","","1","1","0","5.260","0","0","0","0","0","0","","","","","","0.257","Mon, 16 Jun 2025 22:05:19 GMT","","","","","1.1","","","","","","https://heartlandk9s.org/wp-content/uploads/2021/03/DSC0206-scaled.jpeg","2026-09-13 10:31:58"
"https://heartlandk9s.org/wp-content/uploads/2021/03/DSC0012-scaled.jpeg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","662157","662157","662157","98.132","","0","","","","","0.000","2","4","","1","1","0","5.260","0","0","0","0","0","0","","","","","","0.259","Mon, 16 Jun 2025 22:13:58 GMT","","","","","1.1","","","","","","https://heartlandk9s.org/wp-content/uploads/2021/03/DSC0012-scaled.jpeg","2026-09-13 10:31:58"
"http://heartlandk9s.org/wp-content/uploads/2026/02/635328658_921661253706217_8379646685389489216_n-225x300.jpg","text/html","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","795","795","795","0.118","","0","","","","","0.000","2","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.152","","https://heartlandk9s.org/wp-content/uploads/2026/02/635328658_921661253706217_8379646685389489216_n-225x300.jpg","HTTP Redirect","","","1.1","","","","","","http://heartlandk9s.org/wp-content/uploads/2026/02/635328658_921661253706217_8379646685389489216_n-225x300.jpg","2026-09-13 10:31:58"
"https://heartlandk9s.org/wp-content/uploads/cache/2021/03/arlegoin3/3789177861.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","84911","84911","84911","12.584","","0","","","","","0.000","2","6","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.278","Thu, 02 Mar 2023 02:30:17 GMT","","","","","1.1","","","","","","https://heartlandk9s.org/wp-content/uploads/cache/2021/03/arlegoin3/3789177861.jpg","2026-09-13 10:31:58"
"http://heartlandk9s.org/wp-content/uploads/2026/01/1000016218-300x225.jpg","text/html","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","795","795","795","0.118","","0","","","","","0.000","2","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.163","","https://heartlandk9s.org/wp-content/uploads/2026/01/1000016218-300x225.jpg","HTTP Redirect","","","1.1","","","","","","http://heartlandk9s.org/wp-content/uploads/2026/01/1000016218-300x225.jpg","2026-09-13 10:31:58"
"http://heartlandk9s.org/wp-content/uploads/2020/01/dog-with-sash-1.jpg","text/html","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","795","795","795","0.118","","0","","","","","0.000","2","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.138","","https://heartlandk9s.org/wp-content/uploads/2020/01/dog-with-sash-1.jpg","HTTP Redirect","","","1.1","","","","","","http://heartlandk9s.org/wp-content/uploads/2020/01/dog-with-sash-1.jpg","2026-09-13 10:31:58"
"http://heartlandk9s.org/online-application/","text/html","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","795","795","795","0.118","","0","","","","","0.000","2","1","","1","1","0","5.260","0","0","0","0","0","0","","","","","","0.151","","https://heartlandk9s.org/online-application/","HTTP Redirect","","","1.1","","","","","","http://heartlandk9s.org/online-application/","2026-09-13 10:31:58"
"http://heartlandk9s.org/wp-content/uploads/2023/07/IMG_7689-225x300.jpg","text/html","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","795","795","795","0.118","","0","","","","","0.000","2","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.150","","https://heartlandk9s.org/wp-content/uploads/2023/07/IMG_7689-225x300.jpg","HTTP Redirect","","","1.1","","","","","","http://heartlandk9s.org/wp-content/uploads/2023/07/IMG_7689-225x300.jpg","2026-09-13 10:31:58"
"https://heartlandk9s.org/wp-content/uploads/2025/06/502075699_720094960529515_6264838396365568581_n-300x194.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","16766","16766","16766","2.485","","0","","","","","0.000","2","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.233","Mon, 16 Jun 2025 20:52:05 GMT","","","","","1.1","","","","","","https://heartlandk9s.org/wp-content/uploads/2025/06/502075699_720094960529515_6264838396365568581_n-300x194.jpg","2026-09-13 10:31:58"
"https://heartlandk9s.org/wp-content/uploads/2025/06/1000008525-210x300.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","20982","20982","20982","3.110","","0","","","","","0.000","2","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.235","Wed, 18 Jun 2025 21:28:41 GMT","","","","","1.1","","","","","","https://heartlandk9s.org/wp-content/uploads/2025/06/1000008525-210x300.jpg","2026-09-13 10:31:58"
"https://heartlandk9s.org/wp-content/uploads/2024/12/HK9-Swag-232x300.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","55733","55733","55733","8.260","","0","","","","","0.000","2","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.251","Tue, 03 Dec 2024 15:11:00 GMT","","","","","1.1","","","","","","https://heartlandk9s.org/wp-content/uploads/2024/12/HK9-Swag-232x300.png","2026-09-13 10:31:58"
"https://heartlandk9s.org/wp-content/uploads/2023/03/Heartland-BarKode-Example-300x300.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","34615","34615","34615","5.130","","0","","","","","0.000","2","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.259","Fri, 17 Mar 2023 13:12:17 GMT","","","","","1.1","","","","","","https://heartlandk9s.org/wp-content/uploads/2023/03/Heartland-BarKode-Example-300x300.png","2026-09-13 10:31:58"
"https://heartlandk9s.org/wp-content/uploads/cache/2021/03/Screenshot_20230206-202846_Video-Player/2242401570.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","10467","10467","10467","1.551","","0","","","","","0.000","2","6","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.247","Thu, 02 Mar 2023 02:30:18 GMT","","","","","1.1","","","","","","https://heartlandk9s.org/wp-content/uploads/cache/2021/03/Screenshot_20230206-202846_Video-Player/2242401570.jpg","2026-09-13 10:31:58"
"https://heartlandk9s.org/wp-content/uploads/cache/2021/03/DSC0799-scaled/2854293608.jpeg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","89797","89797","89797","13.308","","0","","","","","0.000","2","6","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.254","Tue, 17 Jun 2025 14:41:59 GMT","","","","","1.1","","","","","","https://heartlandk9s.org/wp-content/uploads/cache/2021/03/DSC0799-scaled/2854293608.jpeg","2026-09-13 10:31:58"
"https://heartlandk9s.org/wp-content/uploads/cache/2021/03/DSC0859-scaled/3627499875.jpeg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","87153","87153","87153","12.916","","0","","","","","0.000","2","6","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.256","Tue, 17 Jun 2025 02:38:53 GMT","","","","","1.1","","","","","","https://heartlandk9s.org/wp-content/uploads/cache/2021/03/DSC0859-scaled/3627499875.jpeg","2026-09-13 10:31:58"
"https://heartlandk9s.org/wp-content/uploads/2021/03/329146424_892016148510128_3782328147530088947_n.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","388716","388716","388716","57.608","","0","","","","","0.000","2","4","","1","1","0","5.260","0","0","0","0","0","0","","","","","","0.260","Tue, 07 Feb 2023 16:18:16 GMT","","","","","1.1","","","","","","https://heartlandk9s.org/wp-content/uploads/2021/03/329146424_892016148510128_3782328147530088947_n.jpg","2026-09-13 10:31:59"
"https://heartlandk9s.org/wp-content/uploads/cache/2021/03/Screenshot_20230206-105720_Messenger/906341062.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","9767","9767","9767","1.447","","0","","","","","0.000","2","6","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.253","Thu, 02 Mar 2023 02:30:18 GMT","","","","","1.1","","","","","","https://heartlandk9s.org/wp-content/uploads/cache/2021/03/Screenshot_20230206-105720_Messenger/906341062.jpg","2026-09-13 10:31:59"
"https://heartlandk9s.org/wp-content/uploads/2021/03/team.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","740158","740158","740158","109.691","","0","","","","","0.000","2","4","","1","1","0","5.260","0","0","0","0","0","0","","","","","","0.259","Mon, 16 Jun 2025 20:20:58 GMT","","","","","1.1","","","","","","https://heartlandk9s.org/wp-content/uploads/2021/03/team.jpg","2026-09-13 10:31:59"
"https://heartlandk9s.org/wp-content/uploads/cache/2021/03/DSC0819-scaled/1705607127.jpeg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","88319","88319","88319","13.089","","0","","","","","0.000","2","6","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.264","Tue, 17 Jun 2025 14:41:56 GMT","","","","","1.1","","","","","","https://heartlandk9s.org/wp-content/uploads/cache/2021/03/DSC0819-scaled/1705607127.jpeg","2026-09-13 10:31:59"
"https://heartlandk9s.org/wp-content/uploads/cache/2021/03/903A0740-scaled/2231150610.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","44143","44143","44143","6.542","","0","","","","","0.000","2","6","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.270","Thu, 27 Apr 2023 17:51:45 GMT","","","","","1.1","","","","","","https://heartlandk9s.org/wp-content/uploads/cache/2021/03/903A0740-scaled/2231150610.jpg","2026-09-13 10:31:59"
"https://heartlandk9s.org/wp-content/uploads/cache/2021/03/billy-scaled/2710605875.jpeg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","87403","87403","87403","12.953","","0","","","","","0.000","2","6","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.273","Tue, 17 Jun 2025 14:42:02 GMT","","","","","1.1","","","","","","https://heartlandk9s.org/wp-content/uploads/cache/2021/03/billy-scaled/2710605875.jpeg","2026-09-13 10:31:59"
"https://heartlandk9s.org/wp-content/uploads/2022/12/vet-parade.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","404041","404041","404041","59.879","","0","","","","","0.000","2","4","","1","1","0","5.260","0","0","0","0","0","0","","","","","","0.278","Fri, 16 Dec 2022 23:33:48 GMT","","","","","1.1","","","","","","https://heartlandk9s.org/wp-content/uploads/2022/12/vet-parade.jpg","2026-09-13 10:31:59"
"https://heartlandk9s.org/wp-content/uploads/cache/2021/03/DSC0827-scaled/1125851211.jpeg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","87970","87970","87970","13.037","","0","","","","","0.000","2","6","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.248","Tue, 17 Jun 2025 14:41:56 GMT","","","","","1.1","","","","","","https://heartlandk9s.org/wp-content/uploads/cache/2021/03/DSC0827-scaled/1125851211.jpeg","2026-09-13 10:31:59"
"https://heartlandk9s.org/wp-content/uploads/fusion-styles/868b50556e6e8791bed0394fb2067bbd.min.css?ver=3.16.1","text/css","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","2","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.256","Wed, 26 Aug 2026 19:11:04 GMT","","","","","1.1","","","","","","https://heartlandk9s.org/wp-content/uploads/fusion-styles/868b50556e6e8791bed0394fb2067bbd.min.css?ver=3.16.1","2026-09-13 10:31:59"
"https://heartlandk9s.org/wp-content/uploads/cache/2025/05/496009229_708289025043442_6654562698047626934_n/691805230.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","7494","7494","7494","1.111","","0","","","","","0.000","2","6","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.257","Mon, 16 Jun 2025 20:22:38 GMT","","","","","1.1","","","","","","https://heartlandk9s.org/wp-content/uploads/cache/2025/05/496009229_708289025043442_6654562698047626934_n/691805230.jpg","2026-09-13 10:31:59"
"https://heartlandk9s.org/wp-content/uploads/2021/03/DSC0917-scaled.jpeg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","430954","430954","430954","63.867","","0","","","","","0.000","2","4","","1","1","0","5.260","0","0","0","0","0","0","","","","","","0.262","Mon, 16 Jun 2025 22:20:17 GMT","","","","","1.1","","","","","","https://heartlandk9s.org/wp-content/uploads/2021/03/DSC0917-scaled.jpeg","2026-09-13 10:31:59"
"https://heartlandk9s.org/wp-content/uploads/2021/03/DSC0787-scaled.jpeg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","397917","397917","397917","58.971","","0","","","","","0.000","2","4","","1","1","0","5.260","0","0","0","0","0","0","","","","","","0.257","Mon, 16 Jun 2025 22:44:39 GMT","","","","","1.1","","","","","","https://heartlandk9s.org/wp-content/uploads/2021/03/DSC0787-scaled.jpeg","2026-09-13 10:31:59"
"https://heartlandk9s.org/wp-content/uploads/2021/03/DSC0256-scaled.jpeg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","555504","555504","555504","82.326","","0","","","","","0.000","2","4","","1","1","0","5.260","0","0","0","0","0","0","","","","","","0.242","Mon, 16 Jun 2025 22:02:04 GMT","","","","","1.1","","","","","","https://heartlandk9s.org/wp-content/uploads/2021/03/DSC0256-scaled.jpeg","2026-09-13 10:31:59"
"https://heartlandk9s.org/wp-content/uploads/cache/2021/03/DSC0161-scaled/1116519037.jpeg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","88221","88221","88221","13.074","","0","","","","","0.000","2","6","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.251","Tue, 17 Jun 2025 02:38:42 GMT","","","","","1.1","","","","","","https://heartlandk9s.org/wp-content/uploads/cache/2021/03/DSC0161-scaled/1116519037.jpeg","2026-09-13 10:31:59"
"https://heartlandk9s.org/wp-content/uploads/cache/2021/03/DSC0809-scaled/4206564849.jpeg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","88853","88853","88853","13.168","","0","","","","","0.000","2","6","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.252","Tue, 17 Jun 2025 14:41:58 GMT","","","","","1.1","","","","","","https://heartlandk9s.org/wp-content/uploads/cache/2021/03/DSC0809-scaled/4206564849.jpeg","2026-09-13 10:31:59"
"https://heartlandk9s.org/wp-content/uploads/cache/2021/03/DSC0030-scaled/1279392539.jpeg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","85522","85522","85522","12.674","","0","","","","","0.000","2","6","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.247","Tue, 17 Jun 2025 02:38:46 GMT","","","","","1.1","","","","","","https://heartlandk9s.org/wp-content/uploads/cache/2021/03/DSC0030-scaled/1279392539.jpeg","2026-09-13 10:31:59"
"https://heartlandk9s.org/wp-content/uploads/2021/03/Screenshot_20230206-105720_Messenger.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","345027","345027","345027","51.133","","0","","","","","0.000","2","4","","1","1","0","5.260","0","0","0","0","0","0","","","","","","0.248","Tue, 07 Feb 2023 16:14:30 GMT","","","","","1.1","","","","","","https://heartlandk9s.org/wp-content/uploads/2021/03/Screenshot_20230206-105720_Messenger.jpg","2026-09-13 10:32:00"
"https://heartlandk9s.org/wp-content/uploads/2021/03/DSC0259-scaled.jpeg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","666772","666772","666772","98.816","","0","","","","","0.000","2","4","","1","1","0","5.260","0","0","0","0","0","0","","","","","","0.277","Mon, 16 Jun 2025 22:00:59 GMT","","","","","1.1","","","","","","https://heartlandk9s.org/wp-content/uploads/2021/03/DSC0259-scaled.jpeg","2026-09-13 10:32:00"
"https://heartlandk9s.org/wp-content/uploads/cache/2023/04/903A0881-2-scaled/3060328392.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","46112","46112","46112","6.834","","0","","","","","0.000","2","6","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.252","Thu, 27 Apr 2023 17:51:44 GMT","","","","","1.1","","","","","","https://heartlandk9s.org/wp-content/uploads/cache/2023/04/903A0881-2-scaled/3060328392.jpg","2026-09-13 10:32:00"
"https://heartlandk9s.org/wp-content/uploads/cache/2021/03/Screenshot_20230206-202846_Video-Player-1/1284117300.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","10467","10467","10467","1.551","","0","","","","","0.000","2","6","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.256","Thu, 02 Mar 2023 02:30:18 GMT","","","","","1.1","","","","","","https://heartlandk9s.org/wp-content/uploads/cache/2021/03/Screenshot_20230206-202846_Video-Player-1/1284117300.jpg","2026-09-13 10:32:00"
"https://heartlandk9s.org/wp-content/uploads/2021/03/DSC0915-scaled.jpeg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","471217","471217","471217","69.834","","0","","","","","0.000","2","4","","1","1","0","5.260","0","0","0","0","0","0","","","","","","0.255","Mon, 16 Jun 2025 22:21:19 GMT","","","","","1.1","","","","","","https://heartlandk9s.org/wp-content/uploads/2021/03/DSC0915-scaled.jpeg","2026-09-13 10:32:00"
"https://heartlandk9s.org/wp-content/uploads/2021/03/DSC0936-scaled.jpeg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","518445","518445","518445","76.834","","0","","","","","0.000","2","4","","1","1","0","5.260","0","0","0","0","0","0","","","","","","0.257","Mon, 16 Jun 2025 22:19:14 GMT","","","","","1.1","","","","","","https://heartlandk9s.org/wp-content/uploads/2021/03/DSC0936-scaled.jpeg","2026-09-13 10:32:00"
"https://heartlandk9s.org/wp-content/uploads/cache/2021/03/PandM/2349678762.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","9266","9266","9266","1.373","","0","","","","","0.000","2","6","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.260","Mon, 16 Jun 2025 20:22:39 GMT","","","","","1.1","","","","","","https://heartlandk9s.org/wp-content/uploads/cache/2021/03/PandM/2349678762.jpg","2026-09-13 10:32:00"
"https://heartlandk9s.org/wp-content/uploads/cache/2021/03/konor/1007987499.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","8534","8534","8534","1.265","","0","","","","","0.000","2","6","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.258","Mon, 16 Jun 2025 20:22:39 GMT","","","","","1.1","","","","","","https://heartlandk9s.org/wp-content/uploads/cache/2021/03/konor/1007987499.jpg","2026-09-13 10:32:00"
"https://heartlandk9s.org/wp-content/uploads/cache/2021/03/DSC0966-scaled/197773307.jpeg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","89056","89056","89056","13.198","","0","","","","","0.000","2","6","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.253","Tue, 17 Jun 2025 02:38:48 GMT","","","","","1.1","","","","","","https://heartlandk9s.org/wp-content/uploads/cache/2021/03/DSC0966-scaled/197773307.jpeg","2026-09-13 10:32:00"
"https://heartlandk9s.org/wp-content/uploads/cache/2021/03/DSC0960-scaled/233987244.jpeg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","89990","89990","89990","13.337","","0","","","","","0.000","2","6","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.272","Tue, 17 Jun 2025 02:38:49 GMT","","","","","1.1","","","","","","https://heartlandk9s.org/wp-content/uploads/cache/2021/03/DSC0960-scaled/233987244.jpeg","2026-09-13 10:32:00"
"https://heartlandk9s.org/wp-content/uploads/2021/03/DSC0819-scaled.jpeg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","808395","808395","808395","119.804","","0","","","","","0.000","2","4","","1","1","0","5.260","0","0","0","0","0","0","","","","","","0.253","Mon, 16 Jun 2025 22:34:20 GMT","","","","","1.1","","","","","","https://heartlandk9s.org/wp-content/uploads/2021/03/DSC0819-scaled.jpeg","2026-09-13 10:32:00"
"https://heartlandk9s.org/wp-content/uploads/2021/03/329097304_625581989614335_327909721061889155_n.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","373721","373721","373721","55.385","","0","","","","","0.000","2","4","","1","1","0","5.260","0","0","0","0","0","0","","","","","","0.239","Tue, 07 Feb 2023 16:18:12 GMT","","","","","1.1","","","","","","https://heartlandk9s.org/wp-content/uploads/2021/03/329097304_625581989614335_327909721061889155_n.jpg","2026-09-13 10:32:00"
"https://heartlandk9s.org/wp-content/uploads/cache/2021/03/IMG-7973-scaled/2010992243.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","16506","16506","16506","2.446","","0","","","","","0.000","2","6","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.247","Thu, 02 Mar 2023 02:30:17 GMT","","","","","1.1","","","","","","https://heartlandk9s.org/wp-content/uploads/cache/2021/03/IMG-7973-scaled/2010992243.jpg","2026-09-13 10:32:00"
"https://heartlandk9s.org/wp-content/uploads/2021/03/DSC0837-scaled.jpeg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","578026","578026","578026","85.663","","0","","","","","0.000","2","4","","1","1","0","5.260","0","0","0","0","0","0","","","","","","0.237","Mon, 16 Jun 2025 22:28:33 GMT","","","","","1.1","","","","","","https://heartlandk9s.org/wp-content/uploads/2021/03/DSC0837-scaled.jpeg","2026-09-13 10:32:00"
"https://heartlandk9s.org/wp-content/uploads/2021/03/DSC0859-scaled.jpeg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","424765","424765","424765","62.950","","0","","","","","0.000","2","4","","1","1","0","5.260","0","0","0","0","0","0","","","","","","0.257","Mon, 16 Jun 2025 22:25:16 GMT","","","","","1.1","","","","","","https://heartlandk9s.org/wp-content/uploads/2021/03/DSC0859-scaled.jpeg","2026-09-13 10:32:00"
"https://heartlandk9s.org/wp-content/uploads/cache/2021/03/DSC0971-scaled/3262623950.jpeg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","88578","88578","88578","13.127","","0","","","","","0.000","2","6","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.242","Tue, 17 Jun 2025 02:38:47 GMT","","","","","1.1","","","","","","https://heartlandk9s.org/wp-content/uploads/cache/2021/03/DSC0971-scaled/3262623950.jpeg","2026-09-13 10:32:00"
"https://heartlandk9s.org/wp-content/uploads/cache/2021/03/DSC0803-scaled/2633070658.jpeg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","86702","86702","86702","12.849","","0","","","","","0.000","2","6","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.292","Tue, 17 Jun 2025 14:41:59 GMT","","","","","1.1","","","","","","https://heartlandk9s.org/wp-content/uploads/cache/2021/03/DSC0803-scaled/2633070658.jpeg","2026-09-13 10:32:01"
"https://heartlandk9s.org/wp-content/uploads/2021/03/DSC0813-scaled.jpeg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","351991","351991","351991","52.165","","0","","","","","0.000","2","4","","1","1","0","5.260","0","0","0","0","0","0","","","","","","0.271","Mon, 16 Jun 2025 22:35:21 GMT","","","","","1.1","","","","","","https://heartlandk9s.org/wp-content/uploads/2021/03/DSC0813-scaled.jpeg","2026-09-13 10:32:01"
